FileNumber,BeThickness,LaserEnergy,GasPressure,AspectRatio,NozzleLength,TaperLength,TubeDiameter,Time,ElectronFluxLimiter,EnergyScaleFactor,ShockLocation
1032,52,20.4,3620.526316,1.146711579,1,500,500,575,0.000000027,0.050736842,0.805263159,3759.586
1054,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000006,0.06968421,0.989473682,1046.682
1055,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000007,0.06968421,0.989473682,1226.742
1056,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000008,0.06968421,0.989473682,1400.8
1057,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000009,0.06968421,0.989473682,1564.855
1058,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.00000001,0.06968421,0.989473682,1732.911
1059,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000011,0.06968421,0.989473682,1902.968
1060,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000012,0.06968421,0.989473682,2041.014
1061,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000013,0.06968421,0.989473682,2215.072
1062,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000014,0.06968421,0.989473682,2363.121
1063,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000015,0.06968421,0.989473682,2577.192
1064,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000016,0.06968421,0.989473682,2715.238
1065,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000017,0.06968421,0.989473682,2855.285
1066,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000018,0.06968421,0.989473682,2985.328
1067,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000019,0.06968421,0.989473682,3123.375
1068,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.00000002,0.06968421,0.989473682,3245.415
1069,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000021,0.06968421,0.989473682,3331.444
1070,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000022,0.06968421,0.989473682,3561.521
1071,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000023,0.06968421,0.989473682,3697.566
1072,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000024,0.06968421,0.989473682,3823.608
1073,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000025,0.06968421,0.989473682,3939.646
1074,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000026,0.06968421,0.989473682,4087.696
1075,54,20.44210528,3616.421053,1.111949473,1,500,500,575,0.000000027,0.06968421,0.989473682,4235.745
1179,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000007,0.04631579,0.856842106,1174.725
1180,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000008,0.04631579,0.856842106,1340.78
1181,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000009,0.04631579,0.856842106,1502.834
1182,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.00000001,0.04631579,0.856842106,1658.886
1183,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000011,0.04631579,0.856842106,1822.941
1184,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000012,0.04631579,0.856842106,1974.992
1185,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000013,0.04631579,0.856842106,2125.042
1186,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000014,0.04631579,0.856842106,2271.09
1187,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000015,0.04631579,0.856842106,2467.156
1188,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000016,0.04631579,0.856842106,2593.198
1189,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000017,0.04631579,0.856842106,2697.232
1190,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000018,0.04631579,0.856842106,2825.275
1191,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000019,0.04631579,0.856842106,3039.346
1192,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.00000002,0.04631579,0.856842106,3179.393
1193,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000021,0.04631579,0.856842106,3313.438
1194,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000022,0.04631579,0.856842106,3441.48
1195,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000023,0.04631579,0.856842106,3561.521
1196,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000024,0.04631579,0.856842106,3673.558
1197,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000025,0.04631579,0.856842106,3785.595
1198,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000026,0.04631579,0.856842106,3905.635
1199,60,20.48421052,3928.421051,1.13367579,1,500,500,575,0.000000027,0.04631579,0.856842106,4043.681
460,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000009,0.055157895,0.532631576,1130.565
461,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.00000001,0.055157895,0.532631576,1250.625
462,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000011,0.055157895,0.532631576,1362.681
463,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000012,0.055157895,0.532631576,1476.738
464,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000013,0.055157895,0.532631576,1592.796
465,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000014,0.055157895,0.532631576,1710.855
466,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000015,0.055157895,0.532631576,1826.913
467,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000016,0.055157895,0.532631576,1952.976
468,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000017,0.055157895,0.532631576,2061.031
469,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000018,0.055157895,0.532631576,2147.073
470,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000019,0.055157895,0.532631576,2235.118
471,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.00000002,0.055157895,0.532631576,2401.201
472,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000021,0.055157895,0.532631576,2505.253
473,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000022,0.055157895,0.532631576,2607.304
474,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000023,0.055157895,0.532631576,2709.355
475,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000024,0.055157895,0.532631576,2811.406
476,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000025,0.055157895,0.532631576,2911.456
477,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000026,0.055157895,0.532631576,3013.507
478,24,20.5263158,3875.052632,1.180387369,1,500,500,575,0.000000027,0.055157895,0.532631576,3115.558
791,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000008,0.073473684,0.702105265,1124.562
792,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000009,0.073473684,0.702105265,1266.633
793,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.00000001,0.073473684,0.702105265,1396.698
794,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000011,0.073473684,0.702105265,1528.764
795,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000012,0.073473684,0.702105265,1662.831
796,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000013,0.073473684,0.702105265,1798.899
797,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000014,0.073473684,0.702105265,1928.964
798,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000015,0.073473684,0.702105265,2053.027
799,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000016,0.073473684,0.702105265,2201.101
800,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000017,0.073473684,0.702105265,2319.16
801,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000018,0.073473684,0.702105265,2433.217
802,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000019,0.073473684,0.702105265,2563.282
803,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.00000002,0.073473684,0.702105265,2683.342
804,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000021,0.073473684,0.702105265,2811.406
805,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000022,0.073473684,0.702105265,2931.466
806,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000023,0.073473684,0.702105265,3049.525
807,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000024,0.073473684,0.702105265,3159.58
808,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000025,0.073473684,0.702105265,3269.635
809,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000026,0.073473684,0.702105265,3373.687
810,41,20.56842104,3612.315789,1.168437894,1,500,500,575,0.000000027,0.073473684,0.702105265,3473.737
1440,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000007,0.045684211,0.842105265,1150.717
1441,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000008,0.045684211,0.842105265,1316.772
1442,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000009,0.045684211,0.842105265,1474.825
1443,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.00000001,0.045684211,0.842105265,1632.878
1444,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000011,0.045684211,0.842105265,1796.932
1445,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000012,0.045684211,0.842105265,1942.981
1446,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000013,0.045684211,0.842105265,2147.049
1447,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000014,0.045684211,0.842105265,2293.098
1448,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000015,0.045684211,0.842105265,2435.145
1449,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000016,0.045684211,0.842105265,2571.19
1450,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000017,0.045684211,0.842105265,2711.237
1451,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000018,0.045684211,0.842105265,2853.284
1452,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000019,0.045684211,0.842105265,2993.331
1453,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.00000002,0.045684211,0.842105265,3125.375
1454,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000021,0.045684211,0.842105265,3249.417
1455,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000022,0.045684211,0.842105265,3371.457
1456,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000023,0.045684211,0.842105265,3497.499
1457,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000024,0.045684211,0.842105265,3629.543
1458,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000025,0.045684211,0.842105265,3761.587
1459,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000026,0.045684211,0.842105265,3877.626
1460,72,20.61052632,3899.68421,1.186905263,1,500,500,575,0.000000027,0.045684211,0.842105265,3963.655
556,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000008,0.092421053,0.68,1118.559
557,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000009,0.092421053,0.68,1258.629
558,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.00000001,0.092421053,0.68,1392.696
559,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000011,0.092421053,0.68,1522.761
560,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000012,0.092421053,0.68,1652.826
561,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000013,0.092421053,0.68,1788.894
562,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000014,0.092421053,0.68,1944.973
563,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000015,0.092421053,0.68,2039.02
564,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000016,0.092421053,0.68,2195.098
565,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000017,0.092421053,0.68,2313.156
566,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000018,0.092421053,0.68,2425.213
567,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000019,0.092421053,0.68,2541.271
568,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.00000002,0.092421053,0.68,2667.334
569,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000021,0.092421053,0.68,2773.387
570,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000022,0.092421053,0.68,2901.451
571,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000023,0.092421053,0.68,3053.527
572,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000024,0.092421053,0.68,3171.586
573,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000025,0.092421053,0.68,3291.646
574,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000026,0.092421053,0.68,3405.703
575,29,20.65263156,3657.473684,1.118467369,1,500,500,575,0.000000027,0.092421053,0.68,3357.679
695,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000009,0.070947368,0.436842105,1038.519
696,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.00000001,0.070947368,0.436842105,1134.567
697,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000011,0.070947368,0.436842105,1250.625
698,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000012,0.070947368,0.436842105,1352.676
699,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000013,0.070947368,0.436842105,1452.726
700,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000014,0.070947368,0.436842105,1556.778
701,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000015,0.070947368,0.436842105,1666.833
702,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000016,0.070947368,0.436842105,1772.886
703,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000017,0.070947368,0.436842105,1874.938
704,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000018,0.070947368,0.436842105,1974.988
705,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000019,0.070947368,0.436842105,2071.035
706,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.00000002,0.070947368,0.436842105,2165.083
707,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000021,0.070947368,0.436842105,2255.127
708,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000022,0.070947368,0.436842105,2343.172
709,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000023,0.070947368,0.436842105,2449.225
710,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000024,0.070947368,0.436842105,2545.273
711,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000025,0.070947368,0.436842105,2639.32
712,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000026,0.070947368,0.436842105,2731.366
713,36,20.69473684,3957.157893,1.128244211,1,500,500,575,0.000000027,0.070947368,0.436842105,2825.413
440,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000008,0.04,0.716842106,1150.575
441,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000009,0.04,0.716842106,1290.645
442,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.00000001,0.04,0.716842106,1426.713
443,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000011,0.04,0.716842106,1560.78
444,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000012,0.04,0.716842106,1696.848
445,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000013,0.04,0.716842106,1832.917
446,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000014,0.04,0.716842106,1960.98
447,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000015,0.04,0.716842106,2083.042
448,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000016,0.04,0.716842106,2199.1
449,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000017,0.04,0.716842106,2411.206
450,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000018,0.04,0.716842106,2529.265
451,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000019,0.04,0.716842106,2641.321
452,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.00000002,0.04,0.716842106,2753.377
453,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000021,0.04,0.716842106,2863.432
454,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000022,0.04,0.716842106,2975.488
455,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000023,0.04,0.716842106,3077.539
456,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000024,0.04,0.716842106,3173.587
457,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000025,0.04,0.716842106,3275.638
458,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000026,0.04,0.716842106,3381.691
459,23,20.73684212,3801.157893,1.19559579,1,500,500,575,0.000000027,0.04,0.716842106,3475.738
930,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.00000001,0.071578947,0.444210527,1128.564
931,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000011,0.071578947,0.444210527,1234.617
932,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000012,0.071578947,0.444210527,1334.667
933,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000013,0.071578947,0.444210527,1432.716
934,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000014,0.071578947,0.444210527,1536.768
935,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000015,0.071578947,0.444210527,1642.821
936,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000016,0.071578947,0.444210527,1746.873
937,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000017,0.071578947,0.444210527,1846.923
938,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000018,0.071578947,0.444210527,1944.973
939,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000019,0.071578947,0.444210527,2039.02
940,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.00000002,0.071578947,0.444210527,2129.064
941,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000021,0.071578947,0.444210527,2229.115
942,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000022,0.071578947,0.444210527,2323.162
943,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000023,0.071578947,0.444210527,2377.188
944,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000024,0.071578947,0.444210527,2507.254
945,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000025,0.071578947,0.444210527,2597.299
946,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000026,0.071578947,0.444210527,2685.343
947,48,20.77894736,3846.315791,1.194509473,1,500,500,575,0.000000027,0.071578947,0.444210527,2775.388
1652,82,20.82105264,3829.894735,1.11303579,1,500,500,575,0.000000006,0.074736842,0.937894735,1018.673
1653,82,20.82105264,3829.894735,1.11303579,1,500,500,575,0.000000007,0.074736842,0.937894735,1186.729
1654,82,20.82105264,3829.894735,1.11303579,1,500,500,575,0.000000008,0.074736842,0.937894735,1356.786
1655,82,20.82105264,3829.894735,1.11303579,1,500,500,575,0.000000009,0.074736842,0.937894735,1520.84
1656,82,20.82105264,3829.894735,1.11303579,1,500,500,575,0.00000001,0.074736842,0.937894735,1684.895
1657,82,20.82105264,3829.894735,1.11303579,1,500,500,575,0.000000011,0.074736842,0.937894735,1872.958
1658,82,20.82105264,3829.894735,1.11303579,1,500,500,575,0.000000012,0.074736842,0.937894735,2013.004
